WindSpeed,Power
0, 0
0.10000000000000009, 0.017332954394440492
0.20000000000000018, 0.007998783978001356
0.2999999999999998, 0.019319204893083253
0.3999999999999999, 0.008938968391172253
0.5000000000000004, 0.0087691322087462
0.6000000000000001, 0.008770871202443686
0.7000000000000002, 0.008770860833234195
0.7999999999999998, 0.008771557059375823
0.8999999999999999, 0.008716520149354423
1.0000000000000004, 0.013992030255611354
1.1, 0.008364949444375824
1.2000000000000002, 0.008773031716494017
1.2999999999999998, 0.00877090411682424
1.4000000000000004, 0.008770864412737112
1.5, 0.008770865950175732
1.600000000000001, 0.008770865752913082
1.7000000000000006, 0.008770873858095385
1.8000000000000007, 0.008770631377309712
1.9000000000000004, 0.00876342232083438
2.000000000000001, 0.010707294950019985
2.1000000000000005, 0.009092014664499715
2.200000000000001, 0.008765345084439602
2.3000000000000007, 0.008770939193018634
2.4000000000000004, 0.00877086528504556
2.5000000000000018, 0.0087708659145882
2.6000000000000014, 0.008770865915719739
2.700000000000001, 0.008770865915092685
2.8000000000000007, 0.008770865947747453
2.9000000000000012, 0.008770864124196365
3.0000000000000018, 0.008770937337542861
3.1000000000000014, 0.008770247665969677
3.200000000000002, 0.008526439641494576
3.3000000000000016, 0.01730836002682068
3.400000000000002, 0.01674370506695233
3.5000000000000018, 0.024262515656944927
3.6000000000000014, 0.04218605294703437
3.700000000000003, 0.07879353893211949
3.8000000000000025, 0.09763458854678397
3.900000000000002, 0.13238356644632532
4.000000000000002, 0.15504377964422744
4.100000000000001, 0.1957499471919384
4.200000000000002, 0.23320243608247004
4.300000000000001, 0.2704286485032723
4.400000000000001, 0.30829564791415365
4.5, 0.35332672388914244
4.6, 0.4021007383698434
4.7, 0.4492580412295615
4.799999999999999, 0.49585726472278235
4.8999999999999995, 0.5414234840996786
4.999999999999998, 0.5792798645131203
5.099999999999998, 0.6429740530636598
5.1999999999999975, 0.6908343202633223
5.299999999999997, 0.7371626123566015
5.399999999999998, 0.7924344981720681
5.4999999999999964, 0.8402241041274818
5.599999999999996, 0.8944826956493621
5.699999999999996, 0.9499250394946905
5.799999999999995, 1.0053823262997215
5.899999999999996, 1.059684129545981
5.999999999999995, 1.1201903530227089
6.099999999999994, 1.1891612574346677
6.199999999999994, 1.2447998264822582
6.299999999999994, 1.3173638665481269
6.399999999999993, 1.3755750573287377
6.499999999999993, 1.4522063127742832
6.5999999999999925, 1.5144106213393709
6.699999999999992, 1.5892663282775876
6.799999999999992, 1.6640548929260959
6.8999999999999915, 1.7479711817684285
6.999999999999993, 1.829739780404653
7.099999999999991, 1.9298206024568376
7.19999999999999, 2.019952626368596
7.29999999999999, 2.115890390955931
7.39999999999999, 2.207686378316879
7.499999999999989, 2.307831917795361
7.599999999999989, 2.402007677242633
7.69999999999999, 2.4944740049249337
7.799999999999988, 2.5836012629185285
7.899999999999988, 2.6854079192343754
7.999999999999989, 2.7675118328497748
8.099999999999987, 2.876998952026482
8.199999999999987, 2.967905980443371
8.299999999999986, 3.051310839125515
8.399999999999986, 3.153688915988572
8.499999999999986, 3.2456384839040764
8.599999999999985, 3.3372112159391216
8.699999999999987, 3.4286371552917485
8.799999999999985, 3.5211679427272227
8.899999999999984, 3.6133252780362355
8.999999999999984, 3.698610191609321
9.099999999999984, 3.801677366531159
9.199999999999983, 3.8945806023383778
9.299999999999983, 3.9886509211944574
9.399999999999984, 4.072370196192706
9.499999999999982, 4.173603834486645
9.599999999999982, 4.2505482391926215
9.699999999999983, 4.3305166399158725
9.799999999999981, 4.396481451373143
9.89999999999998, 4.471258309848345
9.99999999999998, 4.517671656148853
10.09999999999998, 4.565874381097801
10.19999999999998, 4.6211568143573265
10.29999999999998, 4.666813545762265
10.39999999999998, 4.706458715879153
10.499999999999979, 4.760546262685839
10.599999999999978, 4.7980600991323055
10.69999999999998, 4.835325213962455
10.799999999999978, 4.878991050463732
10.899999999999977, 4.920469112816749
10.999999999999977, 4.9609050941725625
11.099999999999978, 4.989782453709741
11.199999999999976, 5.025555461670848
11.299999999999976, 5.064193467714373
11.399999999999977, 5.099958802360932
11.499999999999975, 5.130752941349343
11.599999999999975, 5.1599112054117615
11.699999999999974, 5.1907316554006915
11.799999999999974, 5.218156525757422
11.899999999999974, 5.237360081652004
11.999999999999973, 5.265869086260015
12.099999999999975, 5.290178553841004
12.199999999999973, 5.306227948358102
12.299999999999972, 5.3236477371483115
12.399999999999974, 5.341109118380446
12.499999999999972, 5.359247077014658
12.599999999999971, 5.369225535366239
12.69999999999997, 5.379834035438934
12.799999999999972, 5.390299147517508
12.89999999999997, 5.3941233195420875
12.99999999999997, 5.394002278468407
13.099999999999971, 5.4119830967491795
13.199999999999969, 5.411595484797493
13.299999999999969, 5.411625896705173
13.39999999999997, 5.411559881566946
13.499999999999968, 5.4178061465590766
13.599999999999968, 5.4204162142871795
13.699999999999967, 5.420395130913265
13.799999999999969, 5.4203947667154075
13.899999999999967, 5.420435480470015
13.999999999999966, 5.4164538002016105
14.099999999999964, 5.42102725707048
14.199999999999966, 5.420388571401104
14.299999999999967, 5.420395156992274
14.399999999999965, 5.420395136766375
14.499999999999963, 5.42039513577757
14.599999999999964, 5.420395135808623
14.699999999999966, 5.420395135808005
14.799999999999963, 5.420395135808014
14.899999999999961, 5.420395135808015
14.999999999999966, 5.420395135808015
15.099999999999964, 5.420395135808015
15.199999999999962, 5.420395135808015
15.299999999999963, 5.420395135808015
15.399999999999961, 5.420395135807974
15.499999999999963, 5.420395135809257
15.599999999999964, 5.420395135844915
15.699999999999958, 5.420395126263502
15.79999999999996, 5.420396030229726
15.899999999999961, 5.420334580430174
15.99999999999996, 5.4264686430781826
16.09999999999996, 5.420148908671239
16.19999999999996, 5.420394827075766
16.29999999999996, 5.420395199621545
16.399999999999963, 5.420395134153704
16.499999999999964, 5.420395135870354
16.599999999999966, 5.420395134015221
16.699999999999967, 5.420395207764926
16.79999999999997, 5.420394456428374
16.89999999999997, 5.420155377033858
16.99999999999997, 5.428922705355932
17.099999999999973, 5.429170735134735
17.199999999999974, 5.429165930359109
17.299999999999976, 5.429166002511936
17.399999999999977, 5.429166001719885
17.49999999999998, 5.429166001723473
17.59999999999998, 5.429166001723564
17.69999999999998, 5.429166001723562
17.799999999999983, 5.429166001723562
17.899999999999984, 5.429166001723562
17.999999999999986, 5.429166001723562
18.099999999999987, 5.429166001723562
18.19999999999999, 5.429166001723562
18.29999999999999, 5.429166001723562
18.39999999999999, 5.429166001723562
18.499999999999993, 5.429166001723562
18.599999999999994, 5.429166001723562
18.699999999999996, 5.429166001723562
18.799999999999997, 5.429166001723626
18.9, 5.429166001717092
19, 5.429166002177979
19.1, 5.42916597692353
19.200000000000003, 5.429166954707916
19.300000000000004, 5.42916185554202
19.400000000000006, 5.4385679484492275
19.500000000000007, 5.437919170742232
19.60000000000001, 5.437937203116196
19.70000000000001, 5.437936888277843
19.80000000000001, 5.437935775242731
19.900000000000013, 5.437954526866499
20.000000000000014, 5.42870595932568
20.100000000000016, 5.438838077138012
20.200000000000017, 5.437918599264295
20.30000000000002, 5.437937152874923
20.40000000000002, 5.437936864310091
20.50000000000002, 5.437936867658371
20.600000000000023, 5.437936867617184
20.700000000000024, 5.437936871652836
20.800000000000026, 5.437936518024301
20.900000000000027, 5.437959502903613
21.00000000000003, 5.436805509216906
21.10000000000003, 5.437671053108739
21.20000000000003, 5.437935506834213
21.300000000000033, 5.437936963337462
21.400000000000034, 5.43793686535629
21.500000000000036, 5.437936867669968
21.600000000000037, 5.437936868120456
21.70000000000004, 5.437936850000698
21.80000000000004, 5.437936839320986
21.90000000000004, 5.438017741495467
22.000000000000043, 5.447471986603061
22.100000000000044, 5.437023826784106
22.200000000000045, 5.437968138888822
22.300000000000047, 5.437191732990222
22.40000000000005, 5.446693844300588
22.50000000000005, 5.446706958646826
22.60000000000005, 5.446707757467411
22.700000000000053, 5.446707733082496
22.800000000000054, 5.446707733561867
22.900000000000055, 5.446707733554574
23.000000000000057, 5.446707733554656
23.10000000000006, 5.446707733554656
23.20000000000006, 5.446707733554655
23.30000000000006, 5.446707733554656
23.400000000000063, 5.4467077335546685
23.500000000000064, 5.446707733554064
23.600000000000065, 5.446707733571781
23.700000000000067, 5.446707734155078
23.800000000000068, 5.446707591994219
23.90000000000007, 5.446720786139991
24.00000000000007, 5.445832356303086